Country,Managed By,Fulfill Via,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Line Item Quantity,Line Item Value,Weight (Kilograms),Freight Cost (USD),Vendor,Line Item Insurance (USD),Line Item Insurance (USD,Delivery Year,Lead Time Days
tanzania,PMO - US,Direct Drop,Air,2012-07-26,2012-08-09,2012-11-01,2012-11-01,2012-11-01,100986,343352.4,10579.0,41585.93,HETERO LABS LIMITED,481.38,481.38,2012,0
côte d'ivoire,PMO - US,Direct Drop,Air,2013-04-23,2013-05-21,2013-11-27,2013-11-27,2013-12-02,1900,55100.0,550.0,8263.16,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",68.16,68.16,2013,0
tanzania,PMO - US,Direct Drop,Air,2014-03-27,2014-04-29,2014-07-15,2014-07-15,2014-08-12,100,8000.0,39.0,1176.54,"Orgenics, Ltd",8.22,8.22,2014,0
vietnam,PMO - US,Direct Drop,Air,2012-07-25,2012-08-14,2013-01-15,2013-01-15,2013-01-15,3812,231845.84,824.0,3216.15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),325.05,325.05,2013,0
dominican republic,PMO - US,Direct Drop,Air,2011-06-21,2011-08-03,2011-09-27,2011-09-27,2011-09-27,112,8400.0,,,"Standard Diagnostics, Inc.",13.86,13.86,2011,0
vietnam,PMO - US,Direct Drop,Air,2009-06-25,2009-06-29,2009-09-28,2009-09-28,2009-09-28,3528,22932.0,383.0,1162.52,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),44.95,44.95,2009,0
nigeria,PMO - US,Direct Drop,Air,2011-04-28,2011-05-23,2011-07-27,2011-07-27,2011-07-27,2044,181916.0,976.0,26014.88,"Orgenics, Ltd",300.16,300.16,2011,0
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-10-03,2014-10-03,2014-10-03,2014-10-03,9,620.91,,,PHARMACY DIRECT,0.64,0.64,2014,0
tanzania,PMO - US,Direct Drop,Air,2013-10-03,2013-10-28,2014-03-22,2014-03-22,2014-03-22,20867,32552.52,1337.0,8403.67,Aurobindo Pharma Limited,40.27,40.27,2014,0
south africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-03-28,2011-09-02,2011-09-02,2011-09-02,150000,430500.0,9306.0,10511.33,STRIDES ARCOLAB LIMITED,710.32,710.32,2011,0
south africa,PMO - US,Direct Drop,Ocean,2010-08-31,2010-09-21,2011-03-14,2011-03-14,2011-03-14,159000,443610.0,16729.0,25199.31,CIPLA LIMITED,956.42,956.42,2011,0
nigeria,PMO - US,Direct Drop,Air,2010-07-29,2010-12-07,2011-02-28,2011-02-28,2011-02-28,1245,48555.0,859.0,5810.56,NOVARTIS PHARMA SERVICES AG,104.68,104.68,2011,0
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-11-04,2014-11-05,2014-11-05,2014-11-05,24,2031.3,,,PHARMACY DIRECT,2.09,2.09,2014,0
rwanda,PMO - US,Direct Drop,Air,2011-10-19,2011-11-02,2012-07-05,2012-07-05,2012-07-05,109,17410.04,27.0,2205.25,Hoffmann-La Roche ltd Basel,28.73,28.73,2012,0
south africa,PMO - US,Direct Drop,Truck,2009-12-17,2009-12-23,2009-12-29,2009-12-29,2009-12-29,100,4669.76,,,S. BUYS WHOLESALER,10.07,10.07,2009,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-07-14,2015-07-14,2015-07-14,2015-07-14,3,51.42,,,PHARMACY DIRECT,0.05,0.05,2015,0
south africa,PMO - US,Direct Drop,Air,2010-08-31,2010-11-19,2011-02-09,2011-02-09,2011-02-09,28000,280560.0,,,ASPEN PHARMACARE,604.89,604.89,2011,0
south africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-04-01,2011-11-03,2011-10-10,2011-10-10,5745,25909.95,488.0,4232.71,Aurobindo Pharma Limited,42.75,42.75,2011,-24
zimbabwe,PMO - US,Direct Drop,Air,2011-04-07,2011-05-05,2011-09-08,2011-09-08,2011-09-08,2730,218400.0,1053.0,27236.25,"Orgenics, Ltd",360.36,360.36,2011,0
south africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-08-24,2011-03-04,2011-03-04,6395,19185.0,,,Aurobindo Pharma Limited,41.36,41.36,2011,192
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-03-09,2015-03-09,2015-03-09,2015-03-09,7,126.22,,,PHARMACY DIRECT,0.13,0.13,2015,0
nigeria,PMO - US,Direct Drop,Air,2012-07-17,2012-08-13,2012-11-28,2012-11-27,2012-11-27,2744,244216.0,1303.0,28734.43,"Orgenics, Ltd",342.39,342.39,2012,-1
haiti,PMO - US,Direct Drop,Ocean,2013-01-30,2013-03-11,2013-08-07,2013-08-07,2013-08-07,3680,20240.0,6385.0,8768.76,Aurobindo Pharma Limited,25.04,25.04,2013,0
haiti,PMO - US,Direct Drop,Ocean,2013-01-30,2013-03-07,2013-08-07,2013-08-07,2013-08-07,71376,231258.24,5864.0,7558.01,HETERO LABS LIMITED,286.07,286.07,2013,0
south africa,PMO - US,Direct Drop,Truck,2013-07-11,2014-08-27,2014-08-27,2014-08-27,2014-08-27,48,1236.47,,,S. BUYS WHOLESALER,1.53,1.53,2014,0
zambia,PMO - US,Direct Drop,Air,2014-08-13,2014-08-20,2015-04-25,2015-04-25,2015-04-30,2265,69807.3,2272.0,14603.71,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),71.76,71.76,2015,0
haiti,PMO - US,Direct Drop,Air,2010-05-26,2010-06-02,2010-09-13,2010-09-13,2010-09-13,1000,97680.0,227.0,2486.62,"Orgenics, Ltd",210.6,210.6,2010,0
côte d'ivoire,PMO - US,Direct Drop,Air,2010-07-19,2010-08-02,2010-09-08,2010-09-08,2010-09-08,6000,57000.0,1278.0,1742.12,BRISTOL-MYERS SQUIBB,122.89,122.89,2010,0
haiti,PMO - US,Direct Drop,Air,2014-03-20,2014-04-28,2014-09-12,2014-09-12,2014-09-17,29908,89125.84,2423.0,14650.41,MICRO LABS LIMITED,91.62,91.62,2014,0
south africa,PMO - US,Direct Drop,Ocean,2010-08-31,2010-09-24,2011-03-04,2011-03-04,2011-03-04,87500,641375.0,4416.0,7334.83,Aurobindo Pharma Limited,1382.8,1382.8,2011,0
côte d'ivoire,PMO - US,Direct Drop,Air,2013-04-18,2013-05-21,2013-08-08,2013-08-08,2013-08-08,3200,256000.0,1394.0,20822.73,"Orgenics, Ltd",316.67,316.67,2013,0
rwanda,PMO - US,Direct Drop,Air,2014-02-05,2014-02-28,2014-05-06,2014-05-06,2014-05-15,9720,14677.2,4365.0,,Aurobindo Pharma Limited,15.09,15.09,2014,0
rwanda,PMO - US,Direct Drop,Air,2014-03-12,2014-04-03,2014-04-28,2014-04-28,2014-04-28,4068,99666.0,2712.0,37680.04,"SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB)",102.46,102.46,2014,0
pakistan,PMO - US,Direct Drop,Air,2011-12-27,2012-01-17,2012-06-29,2012-06-29,2012-06-29,2132,170560.0,1017.0,14959.84,"Orgenics, Ltd",239.13,239.13,2012,0
"congo, drc",PMO - US,Direct Drop,Air,2012-12-07,2013-01-03,2013-04-16,2013-04-16,2013-04-16,60,1849.2,113.0,2570.86,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2.29,2.29,2013,0
vietnam,PMO - US,Direct Drop,Air,2012-10-15,2012-11-07,2013-03-13,2013-03-13,2013-03-13,1769,3714.9,1961.0,7308.37,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),4.6,4.6,2013,0
south africa,PMO - US,Direct Drop,Air,2010-06-02,2010-06-16,2010-10-06,2010-10-06,2010-10-06,26000,392080.0,,7707.42,ASPEN PHARMACARE,845.32,845.32,2010,0
south africa,PMO - US,Direct Drop,Truck,2015-02-23,2015-05-07,2015-07-15,2015-07-15,2015-07-15,9,342.83,,,PHARMACY DIRECT,0.4,0.4,2015,0
rwanda,PMO - US,Direct Drop,Air,2014-10-09,2014-12-12,2015-05-12,2015-05-12,2015-05-12,1080,43869.6,282.0,1028.1,SWORDS LABORATORIES,45.1,45.1,2015,0
tanzania,PMO - US,Direct Drop,Air,2010-08-18,2010-08-25,2010-10-22,2010-10-22,2010-10-22,9000,179100.0,1081.0,5834.1,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),386.14,386.14,2010,0
uganda,PMO - US,Direct Drop,Air,2009-11-25,2009-12-02,2010-03-04,2010-03-04,2010-03-04,75,3750.0,19.0,435.0,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),7.35,7.35,2010,0
haiti,PMO - US,Direct Drop,Air,2010-05-04,2010-05-25,2010-08-05,2010-08-05,2010-08-05,192,2417.28,,,BRISTOL-MYERS SQUIBB,5.21,5.21,2010,0
south sudan,PMO - US,Direct Drop,Air,2012-01-17,2012-04-05,2012-06-15,2012-06-15,2012-06-15,337,29993.0,181.0,4978.09,"Orgenics, Ltd",42.05,42.05,2012,0
south africa,PMO - US,Direct Drop,Truck,2009-05-07,2009-07-21,2009-08-05,2009-08-05,2009-08-05,599,11964.63,,,S. BUYS WHOLESALER,23.45,23.45,2009,0
nigeria,PMO - US,Direct Drop,Air,2012-03-27,2012-05-03,2012-09-18,2012-09-18,2012-09-18,8018,256576.0,2607.0,28595.45,"Trinity Biotech, Plc",359.72,359.72,2012,0
rwanda,PMO - US,Direct Drop,Air,2010-08-13,2010-09-28,2010-12-12,2010-12-12,2010-12-12,9653,168734.44,,,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),363.79,363.79,2010,0
south africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-04-01,2011-08-15,2011-08-15,2011-08-15,2452,17899.6,127.0,47101.63,Aurobindo Pharma Limited,29.53,29.53,2011,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2014-10-09,2015-08-24,2015-08-24,2015-08-24,6,71.03,,,PHARMACY DIRECT,0.07,0.07,2015,0
guyana,PMO - US,Direct Drop,Air,2012-07-05,2012-07-26,2012-09-25,2012-09-25,2012-09-25,2769,88608.0,876.0,8969.97,"Trinity Biotech, Plc",124.23,124.23,2012,0
"congo, drc",PMO - US,Direct Drop,Air,2014-04-23,2014-05-20,2014-09-05,2014-09-05,2014-09-16,34,1088.0,112.0,3196.31,"Trinity Biotech, Plc",1.12,1.12,2014,0
zambia,PMO - US,Direct Drop,Air,2013-05-02,2013-05-22,2013-09-11,2013-09-11,2013-09-11,6000,480000.0,2606.0,38354.26,"Orgenics, Ltd",593.76,593.76,2013,0
south africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-09-07,2010-09-07,2010-09-07,11510,53751.7,993.0,4263.07,Aurobindo Pharma Limited,115.89,115.89,2010,0
vietnam,PMO - US,Direct Drop,Air,2011-01-17,2011-02-15,2011-06-22,2011-06-22,2011-06-22,20000,40000.0,2806.0,18207.5,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),66.0,66.0,2011,0
south africa,PMO - US,Direct Drop,Ocean,2010-06-02,2010-06-17,2010-10-12,2010-12-15,2010-12-15,12000,54120.0,,,Aurobindo Pharma Limited,116.68,116.68,2010,64
guyana,PMO - US,Direct Drop,Air,2010-09-28,2010-10-01,2011-03-04,2011-03-04,2011-03-04,270,12501.0,59.0,180.0,IDIS LIMITED,26.95,26.95,2011,0
haiti,PMO - US,Direct Drop,Air,2014-05-11,2014-06-02,2014-07-18,2014-07-18,2014-07-31,375,2561.25,300.0,2949.23,Aurobindo Pharma Limited,2.63,2.63,2014,0
south africa,South Africa Field Office,Direct Drop,Truck,2013-03-18,,2013-04-16,2013-04-16,2013-04-16,1368,21995.87,,,S. BUYS WHOLESALER,27.21,27.21,2013,0
vietnam,PMO - US,Direct Drop,Air,2009-10-20,2009-11-13,2010-03-15,2010-03-15,2010-03-15,16300,181745.0,2011.0,11648.31,Aurobindo Pharma Limited,356.22,356.22,2010,0
nigeria,PMO - US,Direct Drop,Air,2011-03-11,2011-03-31,2011-07-19,2011-07-19,2011-07-19,3662,117184.0,1255.0,15794.47,"Trinity Biotech, Plc",193.35,193.35,2011,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-05-11,2015-05-12,2015-05-12,2015-05-12,7,99.53,,,PHARMACY DIRECT,0.1,0.1,2015,0
vietnam,PMO - US,Direct Drop,Air,2012-10-15,2012-11-09,2013-01-29,2013-01-29,2013-01-29,464,858.4,437.0,1222.31,Aurobindo Pharma Limited,1.06,1.06,2013,0
sudan,PMO - US,Direct Drop,Air,2011-08-29,2011-09-07,2012-02-08,2012-02-08,2012-02-08,35,1120.0,12.0,646.81,"Trinity Biotech, Plc",1.85,1.85,2012,0
vietnam,PMO - US,Direct Drop,Air,2009-10-20,2009-11-13,2010-03-19,2010-03-19,2010-03-19,24480,58752.0,3536.0,20910.43,Aurobindo Pharma Limited,115.15,115.15,2010,0
mali,PMO - US,Direct Drop,Air,2013-03-15,2013-04-11,2013-06-11,2013-06-11,2013-06-11,81,6480.0,37.0,2190.78,"Orgenics, Ltd",8.02,8.02,2013,0
nigeria,PMO - US,Direct Drop,Air,2013-10-17,2013-11-04,2013-12-17,2013-12-17,2013-12-20,10000,65000.0,574.0,4760.43,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),66.82,66.82,2013,0
rwanda,PMO - US,Direct Drop,Air,2010-08-13,2010-09-27,2011-01-07,2011-01-07,2011-01-07,1202,41228.6,,,CIPLA LIMITED,88.89,88.89,2011,0
côte d'ivoire,PMO - US,Direct Drop,Air,2013-07-23,2013-08-06,2014-01-23,2014-01-23,2014-01-27,1400,112000.0,577.0,9275.59,"Orgenics, Ltd",138.54,138.54,2014,0
haiti,PMO - US,Direct Drop,Ocean,2014-10-22,2015-01-07,2015-04-09,2015-04-09,2015-04-13,36831,170159.22,17826.0,20526.23,HETERO LABS LIMITED,174.92,174.92,2015,0
tanzania,PMO - US,Direct Drop,Air,2012-11-13,2012-12-12,2013-04-30,2013-04-30,2013-04-30,8460,270720.0,2753.0,25485.81,"Trinity Biotech, Plc",334.88,334.88,2013,0
south africa,PMO - US,Direct Drop,Air,2010-06-02,2010-06-17,2010-12-13,2010-12-11,2010-12-11,2162,6810.3,838.0,4876.31,Aurobindo Pharma Limited,14.68,14.68,2010,-2
zimbabwe,PMO - US,Direct Drop,Air,2011-04-07,2011-05-05,2012-03-20,2012-03-20,2012-03-20,2342,187360.0,1113.0,20082.38,"Orgenics, Ltd",309.14,309.14,2012,0
south africa,PMO - US,Direct Drop,Truck,2013-07-11,2014-08-27,2014-08-27,2014-08-27,2014-08-27,115,1923.5,,,S. BUYS WHOLESALER,2.38,2.38,2014,0
mozambique,PMO - US,Direct Drop,Air,2014-05-15,2014-07-30,2014-09-10,2014-09-10,2014-10-01,4708,376640.0,1914.0,13489.96,"Orgenics, Ltd",387.19,387.19,2014,0
rwanda,PMO - US,Direct Drop,Air,2010-09-03,2010-09-27,2011-02-09,2011-02-09,2011-02-09,2486,85269.8,4354.0,,CIPLA LIMITED,183.84,183.84,2011,0
nigeria,PMO - US,Direct Drop,Air,2011-07-28,2011-08-12,2011-12-13,2011-12-13,2011-12-13,2000,64000.0,793.0,7938.18,"Trinity Biotech, Plc",105.6,105.6,2011,0
cameroon,PMO - US,Direct Drop,Air,2015-02-19,2015-05-01,2015-08-26,2015-08-26,2015-08-26,120,6660.0,,,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),7.84,7.84,2015,0
cameroon,PMO - US,Direct Drop,Air,2013-08-19,2013-08-23,2013-10-18,2013-10-26,2013-10-29,34595,77838.75,3642.0,31434.31,Aurobindo Pharma Limited,96.29,96.29,2013,8
south africa,PMO - US,Direct Drop,Air,2010-03-18,2010-03-19,2010-08-24,2010-08-24,2010-08-24,8474,25422.0,3206.0,2154.51,Aurobindo Pharma Limited,54.81,54.81,2010,0
ethiopia,PMO - US,Direct Drop,Air,2009-12-23,2009-12-29,2010-02-09,2010-02-09,2010-02-09,71596,241278.52,3652.0,15236.52,STRIDES ARCOLAB LIMITED,520.2,520.2,2010,0
rwanda,PMO - US,Direct Drop,Air,2012-01-13,2012-05-31,2012-08-07,2012-08-07,2012-08-07,46530,581159.7,4810.0,27894.81,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),814.79,814.79,2012,0
nigeria,PMO - US,Direct Drop,Air,2011-05-23,2011-06-15,2011-09-23,2011-09-23,2011-09-23,1000,39000.0,711.0,5433.21,NOVARTIS PHARMA SERVICES AG,64.35,64.35,2011,0
vietnam,PMO - US,Direct Drop,Air,2015-02-13,2015-03-04,2015-07-15,2015-07-15,2015-07-15,400,9304.0,40.0,642.45,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),10.95,10.95,2015,0
"congo, drc",PMO - US,Direct Drop,Air,2015-03-10,2015-03-17,2015-07-23,2015-07-23,2015-07-29,228,18240.0,,,"Orgenics, Ltd",21.47,21.47,2015,0
vietnam,PMO - US,Direct Drop,Air,2011-09-21,2011-10-04,2012-03-01,2012-03-01,2012-03-01,30000,313500.0,10210.0,17392.05,Aurobindo Pharma Limited,517.28,517.28,2012,0
tanzania,PMO - US,Direct Drop,Air,2012-10-11,2012-10-18,2013-04-10,2013-04-10,2013-04-10,218,17440.0,91.0,2082.39,"Orgenics, Ltd",21.57,21.57,2013,0
south sudan,PMO - US,Direct Drop,Air,2014-12-29,2015-02-20,2015-07-02,2015-07-02,2015-07-03,45,225.0,,,"Orgenics, Ltd",0.26,0.26,2015,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2014-11-28,2014-11-28,2014-11-28,2014-11-28,12,216.37,,,PHARMACY DIRECT,0.22,0.22,2014,0
mali,PMO - US,Direct Drop,Air,2013-03-15,2013-04-11,2013-07-03,2013-07-03,2013-07-03,20,1900.0,9.0,779.06,"Orgenics, Ltd",2.35,2.35,2013,0
mozambique,PMO - US,Direct Drop,Air,2013-12-11,2013-12-17,2014-05-02,2014-05-02,2014-05-07,23040,186854.4,3138.0,16537.12,HETERO LABS LIMITED,192.09,192.09,2014,0
south africa,PMO - US,Direct Drop,Truck,2009-10-08,2009-10-15,2009-10-19,2009-10-19,2009-10-19,2200,3914.05,,,S. BUYS WHOLESALER,7.67,7.67,2009,0
tanzania,PMO - US,Direct Drop,Air,2015-06-08,2015-06-25,2015-08-24,2015-08-24,2015-08-28,400,12800.0,,,"Trinity Biotech, Plc",15.07,15.07,2015,0
rwanda,PMO - US,Direct Drop,Air,2011-12-06,2011-12-13,2012-01-24,2012-01-26,2012-01-26,41286,220880.1,4027.0,28833.91,Aurobindo Pharma Limited,309.67,309.67,2012,2
rwanda,PMO - US,Direct Drop,Ocean,2010-09-03,2010-09-29,2011-04-27,2011-04-27,2011-04-27,117359,997551.5,10329.0,32530.22,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2150.72,2150.72,2011,0
vietnam,PMO - US,Direct Drop,Air,2009-10-20,2009-11-11,2010-08-23,2010-08-23,2010-08-23,20500,228575.0,2904.0,14223.39,Aurobindo Pharma Limited,448.01,448.01,2010,0
south africa,PMO - US,Direct Drop,Truck,2009-05-07,2009-07-21,2009-09-14,2009-10-09,2009-10-09,9612,183096.09,,,S. BUYS WHOLESALER,358.87,358.87,2009,25
zambia,PMO - US,Direct Drop,Air,2009-12-16,2009-12-22,2010-03-16,2010-03-16,2010-03-16,5264,168448.0,1826.0,16438.26,"Trinity Biotech, Plc",363.17,363.17,2010,0
ethiopia,PMO - US,Direct Drop,Air,2010-04-28,2010-04-29,2011-02-14,2011-02-14,2011-02-14,2600,33800.0,236.0,1131.48,Aurobindo Pharma Limited,72.87,72.87,2011,0
south africa,PMO - US,Direct Drop,Ocean,2010-11-26,2010-12-14,2011-04-08,2011-04-08,2011-04-08,137654,944306.44,9147.0,11314.2,CIPLA LIMITED,1558.11,1558.11,2011,0
haiti,PMO - US,Direct Drop,Air,2014-03-20,2014-04-29,2014-07-14,2014-07-14,2014-07-16,705,1064.55,346.0,3429.78,Aurobindo Pharma Limited,1.09,1.09,2014,0
tanzania,PMO - US,Direct Drop,Air,2013-07-03,2013-07-16,2013-09-24,2013-09-24,2013-09-24,36426,296143.38,4609.0,17581.92,Aurobindo Pharma Limited,366.33,366.33,2013,0
côte d'ivoire,PMO - US,Direct Drop,Air,2011-08-11,2011-10-05,2012-02-06,2012-02-06,2012-02-06,1129,32741.0,328.0,4420.31,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",54.02,54.02,2012,0
vietnam,PMO - US,Direct Drop,Air,2013-10-04,2013-10-10,2014-04-23,2014-04-23,2014-04-23,14011,25920.35,1953.0,3658.08,HETERO LABS LIMITED,32.06,32.06,2014,0
nigeria,PMO - US,Direct Drop,Air,2012-10-05,2012-10-16,2013-01-09,2013-02-26,2013-02-26,1859,165451.0,840.0,,"Orgenics, Ltd",231.96,231.96,2013,48
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2015-03-09,2015-03-09,2015-03-09,2015-03-09,1,11.02,,,PHARMACY DIRECT,0.01,0.01,2015,0
haiti,PMO - US,Direct Drop,Air,2011-12-07,2011-12-30,2012-01-18,2012-01-18,2012-01-18,100,8905.0,1173.0,7019.07,AMSTELFARMA B.V.,12.48,12.48,2012,0
tanzania,PMO - US,Direct Drop,Air,2009-06-11,2009-06-29,2009-11-27,2009-11-27,2009-11-27,18544,340096.96,1478.0,1312.2,BRISTOL-MYERS SQUIBB,666.59,666.59,2009,0
haiti,PMO - US,Direct Drop,Ocean,2014-10-22,2014-12-24,2015-07-03,2015-07-03,2015-07-13,3300,13035.0,16350.0,16028.78,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),13.4,13.4,2015,0
south africa,PMO - US,Direct Drop,Ocean,2010-08-31,2010-09-24,2011-02-01,2011-05-03,2011-05-03,1515,15119.7,201.0,4134.92,Aurobindo Pharma Limited,32.6,32.6,2011,91
ethiopia,PMO - US,Direct Drop,Air,2011-01-13,2011-02-01,2011-10-31,2011-10-31,2011-10-31,2225,44500.0,174.0,2052.97,Aurobindo Pharma Limited,73.42,73.42,2011,0
tanzania,PMO - US,Direct Drop,Air,2011-07-08,2011-08-04,2012-03-29,2012-03-29,2012-03-29,4132,52683.0,1598.0,12689.71,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),86.93,86.93,2012,0
vietnam,PMO - US,Direct Drop,Air,2012-10-15,2012-11-07,2013-05-16,2013-05-16,2013-05-16,21858,184044.36,2777.0,4461.72,STRIDES ARCOLAB LIMITED,227.66,227.66,2013,0
burundi,PMO - US,Direct Drop,Air,2014-07-17,2014-08-05,2014-09-26,2014-09-26,2014-09-29,414,11426.4,44.0,694.1,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",11.75,11.75,2014,0
tanzania,PMO - US,Direct Drop,Air,2010-12-27,2011-05-02,2011-07-14,2011-07-14,2011-07-14,10000,200000.0,3335.0,23616.68,"Standard Diagnostics, Inc.",330.0,330.0,2011,0
haiti,PMO - US,Direct Drop,Air,2012-01-06,2012-02-24,2012-04-22,2012-04-22,2012-04-22,2894,3617.5,1486.0,12749.39,Aurobindo Pharma Limited,5.07,5.07,2012,0
ethiopia,PMO - US,Direct Drop,Air,2014-06-03,2014-06-18,2014-07-29,2014-07-29,2014-08-14,679,22067.5,195.0,2211.04,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",22.69,22.69,2014,0
kenya,PMO - US,Direct Drop,Air,2012-06-05,2012-06-14,2012-07-09,2012-07-09,2012-07-09,7999,711911.0,1378.0,14842.19,"Orgenics, Ltd",998.1,998.1,2012,0
ethiopia,PMO - US,Direct Drop,Air,2012-01-05,2012-01-23,2012-04-25,2012-04-25,2012-04-25,26,832.0,17.0,334.65,"Trinity Biotech, Plc",1.17,1.17,2012,0
dominican republic,PMO - US,Direct Drop,Air,2011-06-21,2011-08-04,2011-10-27,2011-10-27,2011-10-27,2772,255024.0,,,"Orgenics, Ltd",420.79,420.79,2011,0
south africa,PMO - US,Direct Drop,Truck,2014-09-11,2014-10-09,2015-07-24,2015-07-24,2015-07-24,27,742.84,,,PHARMACY DIRECT,0.76,0.76,2015,0
south sudan,PMO - US,Direct Drop,Air,2014-12-29,2015-02-20,2015-07-02,2015-07-07,2015-07-07,100,8900.0,,,"Orgenics, Ltd",10.48,10.48,2015,5
rwanda,PMO - US,Direct Drop,Ocean,2010-09-03,2010-09-27,2011-12-13,2011-12-13,2011-12-13,23240,776216.0,6853.0,81246.12,CIPLA LIMITED,1673.52,1673.52,2011,0
south africa,PMO - US,Direct Drop,Truck,2014-04-30,2014-08-05,2014-08-05,2014-08-05,2014-08-05,36,2509.54,,,PHARMACY DIRECT,2.58,2.58,2014,0
tanzania,PMO - US,Direct Drop,Air,2010-12-27,2011-05-02,2011-07-14,2011-07-14,2011-07-14,10000,200000.0,3335.0,23650.43,"Standard Diagnostics, Inc.",330.0,330.0,2011,0
tanzania,PMO - US,Direct Drop,Air,2013-12-13,2013-12-27,2014-04-25,2014-04-25,2014-04-25,63200,347600.0,4007.0,23397.41,HETERO LABS LIMITED,357.33,357.33,2014,0
south africa,PMO - US,Direct Drop,Ocean,2011-03-10,2011-03-28,2012-01-12,2012-01-27,2012-01-27,37870,103006.4,4121.0,4957.81,CIPLA LIMITED,169.96,169.96,2012,15
haiti,PMO - US,Direct Drop,Ocean,2013-08-21,2014-02-03,2014-05-09,2014-05-09,2014-05-12,889,3200.4,94.0,2350.55,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),3.96,3.96,2014,0
south africa,PMO - US,Direct Drop,Truck,2009-10-08,2009-10-15,2009-10-19,2009-10-19,2009-10-19,220,3442.16,,,S. BUYS WHOLESALER,6.75,6.75,2009,0
rwanda,PMO - US,Direct Drop,Air,2011-11-30,2012-03-14,2012-06-29,2012-06-29,2012-06-29,2074,74746.96,627.0,6072.8,CIPLA LIMITED,104.8,104.8,2012,0
zambia,PMO - US,Direct Drop,Air,2013-10-11,2013-10-21,2013-12-23,2013-12-23,2014-04-09,20000,43000.0,1044.0,5145.69,Aurobindo Pharma Limited,44.2,44.2,2013,0
vietnam,PMO - US,Direct Drop,Air,2013-10-04,2013-10-10,2014-04-04,2014-04-04,2014-04-05,1969,119754.58,484.0,1565.1,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),148.14,148.14,2014,0
kenya,PMO - US,Direct Drop,Air,2011-01-19,2011-02-03,2011-05-17,2011-05-17,2011-05-17,12315,1096035.0,3637.0,38452.73,"Orgenics, Ltd",1808.46,1808.46,2011,0
kenya,PMO - US,Direct Drop,Air,2009-11-18,2010-05-27,2010-07-29,2010-07-29,2010-07-29,8442,675360.0,1454.0,13343.23,"Orgenics, Ltd",1456.08,1456.08,2010,0
zambia,PMO - US,Direct Drop,Air,2013-04-19,2013-07-10,2013-10-17,2013-10-17,2013-11-06,11811,69684.9,1184.0,5904.94,Aurobindo Pharma Limited,86.2,86.2,2013,0
vietnam,PMO - US,Direct Drop,Air,2012-04-11,2012-06-12,2012-08-22,2012-08-22,2012-08-22,3000,6720.0,436.0,1238.16,Aurobindo Pharma Limited,9.42,9.42,2012,0
rwanda,PMO - US,Direct Drop,Air,2009-06-30,2009-07-16,2009-11-23,2009-11-23,2009-11-23,29925,92468.25,1041.0,730.82,HETERO LABS LIMITED,181.24,181.24,2009,0
vietnam,PMO - US,Direct Drop,Air,2013-01-10,2013-01-22,2013-04-25,2013-04-25,2013-04-25,34640,122972.0,2804.0,9759.55,HETERO LABS LIMITED,152.12,152.12,2013,0
